Date/Time, GC-hostname:port, CPU-hostname:port, Used JVM Mem-hostname:port, Total JVM Mem-hostname:port, Init JVM Mem-hostname:port, Committed JVM Mem-hostname:port, Loaded Class Count-hostname:port, JVM Process CPU Time-hostname:port, JVM Process Cpu Load-hostname:port, System CPU Load-hostname:port, Free Physical Memory Size-hostname:port, Total Physical Memory Size-hostname:port, System Load Average-hostname:port, Total Swap Space Size-hostname:port, Committed Virtual Memory Size-hostname:port, Current Queue Size-hostname:port, Max Queue Size-hostname:port, Uptime-hostname:port,
2018-03-18 00:41:17, 0.0, 0, 318023944, 534249472, 134217728, 534249472, 6045, 4569950000000, 0.00, 0.00, 168476672, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 186680166,
2018-03-18 00:42:17, 0.0, 0, 319042376, 534249472, 134217728, 534249472, 6045, 4570170000000, 0.00, 0.00, 168476672, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 186740166,
2018-03-18 00:43:17, 0.0, 0, 319736816, 534249472, 134217728, 534249472, 6045, 4570330000000, 0.00, 0.00, 168476672, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 186800166,
2018-03-18 00:44:17, 0.0, 0, 320759896, 534249472, 134217728, 534249472, 6045, 4570520000000, 0.00, 0.01, 205275136, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 186860165,
2018-03-18 00:45:17, 0.0, 0, 321824232, 534249472, 134217728, 534249472, 6045, 4570790000000, 0.00, 0.00, 204648448, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 186920165,
2018-03-18 00:46:17, 0.0, 0, 322981616, 534249472, 134217728, 534249472, 6045, 4571020000000, 0.00, 0.00, 203378688, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 186980165,
2018-03-18 00:47:17, 0.0, 0, 324040448, 534249472, 134217728, 534249472, 6045, 4571240000000, 0.00, 0.00, 203186176, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187040165,
2018-03-18 00:48:17, 0.0, 0, 325047136, 534249472, 134217728, 534249472, 6045, 4571490000000, 0.00, 0.00, 202067968, 16725889024, 0.04, 8724148224, 3079143424, 0, 1, 187100166,
2018-03-18 00:49:17, 0.0, 0, 326080400, 534249472, 134217728, 534249472, 6045, 4571730000000, 0.00, 0.00, 200523776, 16725889024, 0.01, 8724148224, 3079143424, 0, 1, 187160166,
2018-03-18 00:50:17, 0.0, 0, 327134576, 534249472, 134217728, 534249472, 6045, 4571900000000, 0.00, 0.00, 202158080, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187220165,
2018-03-18 00:51:17, 0.0, 0, 327825200, 534249472, 134217728, 534249472, 6045, 4572090000000, 0.00, 0.00, 201728000, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187280166,
2018-03-18 00:52:17, 0.0, 0, 328862752, 534249472, 134217728, 534249472, 6045, 4572300000000, 0.00, 0.00, 201474048, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187340168,
2018-03-18 00:53:17, 0.0, 0, 329881704, 534249472, 134217728, 534249472, 6045, 4572460000000, 0.00, 0.00, 201965568, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187400165,
2018-03-18 00:54:17, 0.0, 0, 330910408, 534249472, 134217728, 534249472, 6045, 4572660000000, 0.00, 0.00, 201482240, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187460166,
2018-03-18 00:55:17, 0.0, 0, 332116144, 534249472, 134217728, 534249472, 6045, 4572860000000, 0.00, 0.00, 201998336, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187520201,
2018-03-18 00:56:17, 0.0, 0, 333001304, 534249472, 134217728, 534249472, 6045, 4573050000000, 0.00, 0.00, 201490432, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187580166,
2018-03-18 00:57:17, 0.0, 0, 334019528, 534249472, 134217728, 534249472, 6045, 4573280000000, 0.00, 0.00, 201363456, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187640167,
2018-03-18 00:58:17, 1.2, 1, 274814880, 534183936, 134217728, 534183936, 6034, 4576150000000, 0.01, 0.01, 201482240, 16725889024, 0.07, 8724148224, 3079143424, 0, 1, 187700184,
2018-03-18 00:59:17, 0.0, 0, 276158128, 534183936, 134217728, 534183936, 6041, 4576310000000, 0.00, 0.00, 200687616, 16725889024, 0.02, 8724148224, 3079143424, 0, 1, 187760168,
2018-03-18 01:00:17, 0.0, 0, 277228176, 534183936, 134217728, 534183936, 6041, 4576460000000, 0.00, 0.00, 200957952, 16725889024, 0.01, 8724148224, 3079143424, 0, 1, 187820165,
2018-03-18 01:01:17, 0.0, 0, 277916032, 534183936, 134217728, 534183936, 6041, 4576640000000, 0.00, 0.00, 200462336, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187880165,
2018-03-18 01:02:17, 0.0, 0, 278933520, 534183936, 134217728, 534183936, 6041, 4576870000000, 0.00, 0.00, 200822784, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 187940166,
2018-03-18 01:03:17, 0.0, 0, 279947128, 534183936, 134217728, 534183936, 6041, 4577060000000, 0.00, 0.00, 200228864, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 188000166,
